plan_id,timestamp,symbol,regime,agent,action,confidence,target_weight,reason,is_winner
23b04cdf,2026-06-18T19:25:37+00:00,LLY,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=48.8, bull=False)",False
23b04cdf,2026-06-18T19:25:37+00:00,LLY,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
23b04cdf,2026-06-18T19:25:37+00:00,LLY,bull,PairsTradingAgent,HOLD,0.1,0.0,No pair defined for this symbol,False
23b04cdf,2026-06-18T19:25:37+00:00,LLY,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=16.87 | z=-0.37 | mom5=-13.2%,False
23b04cdf,2026-06-18T19:25:37+00:00,LLY,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
7034b672,2026-06-18T19:29:44+00:00,AAPL,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
7034b672,2026-06-18T19:29:44+00:00,AAPL,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
7034b672,2026-06-18T19:29:44+00:00,AAPL,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
7034b672,2026-06-18T19:29:44+00:00,AAPL,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=38.5),False
7034b672,2026-06-18T19:29:44+00:00,AAPL,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.04% GLD=-6.65% TLT=2.17%,False
7034b672,2026-06-18T19:29:44+00:00,AAPL,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=31.8, bull=False)",False
7034b672,2026-06-18T19:29:44+00:00,AAPL,bull,DividendArbitrageAgent,HOLD,0.2,0.0,DivArb: yield=0.091% trop faible,False
7034b672,2026-06-18T19:29:44+00:00,AAPL,bull,PairsTradingAgent,HOLD,0.3,0.0,PairsTrading HOLD: z-score=2.11 (seuil=2.0),False
7034b672,2026-06-18T19:29:44+00:00,AAPL,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=16.89 | z=-0.36 | mom5=-13.1%,False
7034b672,2026-06-18T19:29:44+00:00,AAPL,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
7034b672,2026-06-18T19:29:46+00:00,SPY,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
7034b672,2026-06-18T19:29:46+00:00,SPY,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),False
7034b672,2026-06-18T19:29:46+00:00,SPY,bull,CitadelAgent,BUY,0.8500000000000001,0.12,Citadel v2: trend + momentum + volume,True
7034b672,2026-06-18T19:29:46+00:00,SPY,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=44.5),False
7034b672,2026-06-18T19:29:46+00:00,SPY,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.04% GLD=-6.64% TLT=2.17%,False
7034b672,2026-06-18T19:29:46+00:00,SPY,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=24.9, bull=False)",False
7034b672,2026-06-18T19:29:46+00:00,SPY,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
7034b672,2026-06-18T19:29:46+00:00,SPY,bull,PairsTradingAgent,HOLD,0.3,0.0,PairsTrading HOLD: z-score=-1.54 (seuil=2.0),False
7034b672,2026-06-18T19:29:46+00:00,SPY,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=16.89 | z=-0.36 | mom5=-13.1%,False
7034b672,2026-06-18T19:29:46+00:00,SPY,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
7034b672,2026-06-18T19:29:48+00:00,QQQ,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
7034b672,2026-06-18T19:29:48+00:00,QQQ,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
7034b672,2026-06-18T19:29:48+00:00,QQQ,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
7034b672,2026-06-18T19:29:48+00:00,QQQ,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=50.4),False
7034b672,2026-06-18T19:29:48+00:00,QQQ,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.04% GLD=-6.64% TLT=2.17%,False
7034b672,2026-06-18T19:29:48+00:00,QQQ,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=21.4, bull=True)",False
7034b672,2026-06-18T19:29:48+00:00,QQQ,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
7034b672,2026-06-18T19:29:48+00:00,QQQ,bull,PairsTradingAgent,HOLD,0.1,0.0,No pair defined for this symbol,False
7034b672,2026-06-18T19:29:48+00:00,QQQ,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=16.89 | z=-0.36 | mom5=-13.1%,False
7034b672,2026-06-18T19:29:48+00:00,QQQ,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
7034b672,2026-06-18T19:29:49+00:00,NVDA,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
7034b672,2026-06-18T19:29:49+00:00,NVDA,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
7034b672,2026-06-18T19:29:49+00:00,NVDA,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
7034b672,2026-06-18T19:29:49+00:00,NVDA,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=49.3),False
7034b672,2026-06-18T19:29:49+00:00,NVDA,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.03% GLD=-6.65% TLT=2.17%,False
7034b672,2026-06-18T19:29:49+00:00,NVDA,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=14.9, bull=False)",False
7034b672,2026-06-18T19:29:49+00:00,NVDA,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
7034b672,2026-06-18T19:29:49+00:00,NVDA,bull,PairsTradingAgent,HOLD,0.1,0.0,No pair defined for this symbol,False
7034b672,2026-06-18T19:29:49+00:00,NVDA,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=16.89 | z=-0.36 | mom5=-13.1%,False
7034b672,2026-06-18T19:29:49+00:00,NVDA,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
7034b672,2026-06-18T19:29:51+00:00,MSFT,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
7034b672,2026-06-18T19:29:51+00:00,MSFT,bull,BuffettAgent,HOLD,0.55,0.0,Buffett screen not strong enough,False
7034b672,2026-06-18T19:29:51+00:00,MSFT,bull,CitadelAgent,HOLD,0.1,0.0,No Citadel momentum setup,False
7034b672,2026-06-18T19:29:51+00:00,MSFT,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=18.1),False
7034b672,2026-06-18T19:29:51+00:00,MSFT,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.03% GLD=-6.65% TLT=2.17%,True
7034b672,2026-06-18T19:29:51+00:00,MSFT,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=26.1, bull=False)",False
7034b672,2026-06-18T19:29:51+00:00,MSFT,bull,DividendArbitrageAgent,HOLD,0.2,0.0,DivArb: ex-date dans 63j (hors fenêtre),False
7034b672,2026-06-18T19:29:51+00:00,MSFT,bull,PairsTradingAgent,HOLD,0.1,0.0,No pair defined for this symbol,False
7034b672,2026-06-18T19:29:51+00:00,MSFT,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=16.89 | z=-0.36 | mom5=-13.1%,False
7034b672,2026-06-18T19:29:51+00:00,MSFT,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
7034b672,2026-06-18T19:29:53+00:00,GOOGL,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
7034b672,2026-06-18T19:29:53+00:00,GOOGL,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
7034b672,2026-06-18T19:29:53+00:00,GOOGL,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
7034b672,2026-06-18T19:29:53+00:00,GOOGL,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=42.4),False
7034b672,2026-06-18T19:29:53+00:00,GOOGL,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.03% GLD=-6.64% TLT=2.17%,False
7034b672,2026-06-18T19:29:53+00:00,GOOGL,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=30.8, bull=False)",False
7034b672,2026-06-18T19:29:53+00:00,GOOGL,bull,DividendArbitrageAgent,HOLD,0.2,0.0,DivArb: yield=0.060% trop faible,False
7034b672,2026-06-18T19:29:53+00:00,GOOGL,bull,PairsTradingAgent,HOLD,0.1,0.0,No pair defined for this symbol,False
7034b672,2026-06-18T19:29:53+00:00,GOOGL,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=16.89 | z=-0.36 | mom5=-13.1%,False
7034b672,2026-06-18T19:29:53+00:00,GOOGL,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
7034b672,2026-06-18T19:29:55+00:00,META,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
7034b672,2026-06-18T19:29:55+00:00,META,bull,BuffettAgent,HOLD,0.55,0.0,Buffett screen not strong enough,False
7034b672,2026-06-18T19:29:55+00:00,META,bull,CitadelAgent,HOLD,0.1,0.0,No Citadel momentum setup,False
7034b672,2026-06-18T19:29:55+00:00,META,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=35.6),False
7034b672,2026-06-18T19:29:55+00:00,META,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.03% GLD=-6.64% TLT=2.17%,True
7034b672,2026-06-18T19:29:55+00:00,META,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=10.4, bull=False)",False
7034b672,2026-06-18T19:29:55+00:00,META,bull,DividendArbitrageAgent,HOLD,0.2,0.0,DivArb: yield=0.091% trop faible,False
7034b672,2026-06-18T19:29:55+00:00,META,bull,PairsTradingAgent,HOLD,0.1,0.0,No pair defined for this symbol,False
7034b672,2026-06-18T19:29:55+00:00,META,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=16.89 | z=-0.36 | mom5=-13.1%,False
7034b672,2026-06-18T19:29:55+00:00,META,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
7034b672,2026-06-18T19:29:57+00:00,JPM,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
7034b672,2026-06-18T19:29:57+00:00,JPM,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
7034b672,2026-06-18T19:29:57+00:00,JPM,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
7034b672,2026-06-18T19:29:57+00:00,JPM,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=73.7),False
7034b672,2026-06-18T19:29:57+00:00,JPM,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.03% GLD=-6.64% TLT=2.17%,False
7034b672,2026-06-18T19:29:57+00:00,JPM,bull,TrendFollowingAgent,BUY,0.9,0.1,TrendFollow BUY: MAs alignées + ADX=39.1 + mom20=8.30%,False
7034b672,2026-06-18T19:29:57+00:00,JPM,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
7034b672,2026-06-18T19:29:57+00:00,JPM,bull,PairsTradingAgent,HOLD,0.3,0.0,PairsTrading HOLD: z-score=-1.30 (seuil=2.0),False
7034b672,2026-06-18T19:29:57+00:00,JPM,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=16.89 | z=-0.36 | mom5=-13.1%,False
7034b672,2026-06-18T19:29:57+00:00,JPM,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
7034b672,2026-06-18T19:29:59+00:00,GS,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
7034b672,2026-06-18T19:29:59+00:00,GS,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
7034b672,2026-06-18T19:29:59+00:00,GS,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
7034b672,2026-06-18T19:29:59+00:00,GS,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=62.4),False
7034b672,2026-06-18T19:29:59+00:00,GS,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.03% GLD=-6.64% TLT=2.17%,False
7034b672,2026-06-18T19:29:59+00:00,GS,bull,TrendFollowingAgent,BUY,0.9,0.1,TrendFollow BUY: MAs alignées + ADX=40.8 + mom20=12.60%,False
7034b672,2026-06-18T19:29:59+00:00,GS,bull,DividendArbitrageAgent,HOLD,0.2,0.0,DivArb: pas de setup,False
7034b672,2026-06-18T19:29:59+00:00,GS,bull,PairsTradingAgent,HOLD,0.1,0.0,No pair defined for this symbol,False
7034b672,2026-06-18T19:29:59+00:00,GS,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=16.89 | z=-0.36 | mom5=-13.1%,False
7034b672,2026-06-18T19:29:59+00:00,GS,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
7034b672,2026-06-18T19:30:00+00:00,GLD,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
7034b672,2026-06-18T19:30:00+00:00,GLD,bull,BuffettAgent,HOLD,0.55,0.0,Buffett screen not strong enough,False
7034b672,2026-06-18T19:30:00+00:00,GLD,bull,CitadelAgent,HOLD,0.1,0.0,No Citadel momentum setup,False
7034b672,2026-06-18T19:30:00+00:00,GLD,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=32.2),False
7034b672,2026-06-18T19:30:00+00:00,GLD,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.03% GLD=-6.64% TLT=2.17%,False
7034b672,2026-06-18T19:30:00+00:00,GLD,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=28.6, bull=False)",False
7034b672,2026-06-18T19:30:00+00:00,GLD,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
7034b672,2026-06-18T19:30:00+00:00,GLD,bull,PairsTradingAgent,BUY,0.7712,0.08,PairsTrading BUY: GLD sous-évalué vs TLT | z=-2.42,True
7034b672,2026-06-18T19:30:00+00:00,GLD,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=16.89 | z=-0.36 | mom5=-13.1%,False
7034b672,2026-06-18T19:30:00+00:00,GLD,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
7034b672,2026-06-18T19:30:02+00:00,TSLA,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
7034b672,2026-06-18T19:30:02+00:00,TSLA,bull,BuffettAgent,HOLD,0.55,0.0,Buffett screen not strong enough,False
7034b672,2026-06-18T19:30:02+00:00,TSLA,bull,CitadelAgent,HOLD,0.1,0.0,No Citadel momentum setup,False
7034b672,2026-06-18T19:30:02+00:00,TSLA,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=36.7),False
7034b672,2026-06-18T19:30:02+00:00,TSLA,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.03% GLD=-6.65% TLT=2.17%,True
7034b672,2026-06-18T19:30:02+00:00,TSLA,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=23.8, bull=False)",False
7034b672,2026-06-18T19:30:02+00:00,TSLA,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
7034b672,2026-06-18T19:30:02+00:00,TSLA,bull,PairsTradingAgent,HOLD,0.1,0.0,No pair defined for this symbol,False
7034b672,2026-06-18T19:30:02+00:00,TSLA,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=16.89 | z=-0.36 | mom5=-13.1%,False
7034b672,2026-06-18T19:30:02+00:00,TSLA,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
7034b672,2026-06-18T19:30:04+00:00,AMD,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
7034b672,2026-06-18T19:30:04+00:00,AMD,bull,BuffettAgent,BUY,0.7,0.1,Buffett screen passed (stable + trend + near-high),True
7034b672,2026-06-18T19:30:04+00:00,AMD,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
7034b672,2026-06-18T19:30:04+00:00,AMD,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=52.2),False
7034b672,2026-06-18T19:30:04+00:00,AMD,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.03% GLD=-6.64% TLT=2.17%,False
7034b672,2026-06-18T19:30:04+00:00,AMD,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=11.3, bull=True)",False
7034b672,2026-06-18T19:30:04+00:00,AMD,bull,DividendArbitrageAgent,HOLD,0.2,0.0,DivArb: yield=0.000% trop faible,False
7034b672,2026-06-18T19:30:04+00:00,AMD,bull,PairsTradingAgent,HOLD,0.1,0.0,No pair defined for this symbol,False
7034b672,2026-06-18T19:30:04+00:00,AMD,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=16.89 | z=-0.36 | mom5=-13.1%,False
7034b672,2026-06-18T19:30:04+00:00,AMD,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
7034b672,2026-06-18T19:30:06+00:00,AMZN,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
7034b672,2026-06-18T19:30:06+00:00,AMZN,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
7034b672,2026-06-18T19:30:06+00:00,AMZN,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
7034b672,2026-06-18T19:30:06+00:00,AMZN,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=29.8),False
7034b672,2026-06-18T19:30:06+00:00,AMZN,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.02% GLD=-6.64% TLT=2.17%,False
7034b672,2026-06-18T19:30:06+00:00,AMZN,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=49.6, bull=False)",False
7034b672,2026-06-18T19:30:06+00:00,AMZN,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
7034b672,2026-06-18T19:30:06+00:00,AMZN,bull,PairsTradingAgent,HOLD,0.1,0.0,No pair defined for this symbol,False
7034b672,2026-06-18T19:30:06+00:00,AMZN,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=16.89 | z=-0.36 | mom5=-13.1%,False
7034b672,2026-06-18T19:30:06+00:00,AMZN,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
7034b672,2026-06-18T19:30:07+00:00,LLY,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
7034b672,2026-06-18T19:30:07+00:00,LLY,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
7034b672,2026-06-18T19:30:07+00:00,LLY,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
7034b672,2026-06-18T19:30:07+00:00,LLY,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=48.7),False
7034b672,2026-06-18T19:30:07+00:00,LLY,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.02% GLD=-6.66% TLT=2.17%,False
7034b672,2026-06-18T19:30:07+00:00,LLY,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=48.8, bull=False)",False
7034b672,2026-06-18T19:30:07+00:00,LLY,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
7034b672,2026-06-18T19:30:07+00:00,LLY,bull,PairsTradingAgent,HOLD,0.1,0.0,No pair defined for this symbol,False
7034b672,2026-06-18T19:30:07+00:00,LLY,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=16.89 | z=-0.36 | mom5=-13.1%,False
7034b672,2026-06-18T19:30:07+00:00,LLY,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
026eb64e,2026-06-22T12:56:32+00:00,AAPL,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
026eb64e,2026-06-22T12:56:32+00:00,AAPL,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
026eb64e,2026-06-22T12:56:32+00:00,AAPL,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
026eb64e,2026-06-22T12:56:32+00:00,AAPL,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=39.1),False
026eb64e,2026-06-22T12:56:32+00:00,AAPL,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.43% GLD=-6.35% TLT=2.25%,False
026eb64e,2026-06-22T12:56:32+00:00,AAPL,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=31.8, bull=False)",False
026eb64e,2026-06-22T12:56:32+00:00,AAPL,bull,DividendArbitrageAgent,HOLD,0.2,0.0,DivArb: yield=0.091% trop faible,False
026eb64e,2026-06-22T12:56:32+00:00,AAPL,bull,PairsTradingAgent,HOLD,0.3,0.0,PairsTrading HOLD: z-score=2.09 (seuil=2.0),False
026eb64e,2026-06-22T12:56:32+00:00,AAPL,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=17.04 | z=-0.32 | mom5=-3.6%,False
026eb64e,2026-06-22T12:56:32+00:00,AAPL,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
026eb64e,2026-06-22T12:56:34+00:00,SPY,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
026eb64e,2026-06-22T12:56:34+00:00,SPY,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
026eb64e,2026-06-22T12:56:34+00:00,SPY,bull,CitadelAgent,BUY,0.8500000000000001,0.12,Citadel v2: trend + momentum + volume,False
026eb64e,2026-06-22T12:56:34+00:00,SPY,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=46.0),False
026eb64e,2026-06-22T12:56:34+00:00,SPY,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.43% GLD=-6.35% TLT=2.25%,False
026eb64e,2026-06-22T12:56:34+00:00,SPY,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=24.9, bull=True)",False
026eb64e,2026-06-22T12:56:34+00:00,SPY,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
026eb64e,2026-06-22T12:56:34+00:00,SPY,bull,PairsTradingAgent,HOLD,0.3,0.0,PairsTrading HOLD: z-score=-1.49 (seuil=2.0),False
026eb64e,2026-06-22T12:56:34+00:00,SPY,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=17.04 | z=-0.32 | mom5=-3.6%,False
026eb64e,2026-06-22T12:56:34+00:00,SPY,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
026eb64e,2026-06-22T12:56:36+00:00,QQQ,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
026eb64e,2026-06-22T12:56:36+00:00,QQQ,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),False
026eb64e,2026-06-22T12:56:36+00:00,QQQ,bull,CitadelAgent,BUY,0.8,0.12,Citadel v2: trend + momentum + volume,True
026eb64e,2026-06-22T12:56:36+00:00,QQQ,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=50.7),False
026eb64e,2026-06-22T12:56:36+00:00,QQQ,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.43% GLD=-6.35% TLT=2.25%,False
026eb64e,2026-06-22T12:56:36+00:00,QQQ,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=21.4, bull=True)",False
026eb64e,2026-06-22T12:56:36+00:00,QQQ,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
026eb64e,2026-06-22T12:56:36+00:00,QQQ,bull,PairsTradingAgent,HOLD,0.1,0.0,No pair defined for this symbol,False
026eb64e,2026-06-22T12:56:36+00:00,QQQ,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=17.04 | z=-0.32 | mom5=-3.6%,False
026eb64e,2026-06-22T12:56:36+00:00,QQQ,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
026eb64e,2026-06-22T12:56:38+00:00,NVDA,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
026eb64e,2026-06-22T12:56:38+00:00,NVDA,bull,BuffettAgent,BUY,0.9,0.1,Buffett screen passed (stable + trend + near-high),True
026eb64e,2026-06-22T12:56:38+00:00,NVDA,bull,CitadelAgent,HOLD,0.3,0.0,No Citadel momentum setup,False
026eb64e,2026-06-22T12:56:38+00:00,NVDA,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=49.9),False
026eb64e,2026-06-22T12:56:38+00:00,NVDA,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.43% GLD=-6.35% TLT=2.25%,False
026eb64e,2026-06-22T12:56:38+00:00,NVDA,bull,TrendFollowingAgent,HOLD,0.3,0.0,"No trend setup (ADX=14.9, bull=False)",False
026eb64e,2026-06-22T12:56:38+00:00,NVDA,bull,DividendArbitrageAgent,HOLD,0.2,0.0,No dividend data available,False
026eb64e,2026-06-22T12:56:38+00:00,NVDA,bull,PairsTradingAgent,HOLD,0.1,0.0,No pair defined for this symbol,False
026eb64e,2026-06-22T12:56:38+00:00,NVDA,bull,VolatilityAgent,HOLD,0.3,0.0,Vol HOLD: VIX=17.04 | z=-0.32 | mom5=-3.6%,False
026eb64e,2026-06-22T12:56:38+00:00,NVDA,bull,EarningsSentimentAgent,HOLD,0.1,0.0,EarningsSentiment: API error — TypeError,False
026eb64e,2026-06-22T12:56:39+00:00,MSFT,bull,DummyHoldAgent,HOLD,0.0,0.0,Baseline hold,False
026eb64e,2026-06-22T12:56:39+00:00,MSFT,bull,BuffettAgent,HOLD,0.55,0.0,Buffett screen not strong enough,False
026eb64e,2026-06-22T12:56:39+00:00,MSFT,bull,CitadelAgent,HOLD,0.1,0.0,No Citadel momentum setup,False
026eb64e,2026-06-22T12:56:39+00:00,MSFT,bull,MeanReversionAgent,HOLD,0.3,0.0,No mean reversion setup (RSI=18.6),False
026eb64e,2026-06-22T12:56:39+00:00,MSFT,bull,MacroAgent,BUY,0.6,0.08,Macro RISK ON: SPY=15.43% GLD=-6.35% TLT=2.25%,True
